time_s,laser,input_power_W,deposited_power_W,absorptivity
7.56947086e-05,laser0,200,112.987601,0.5649380049
7.58230229e-05,laser0,200,112.0794443,0.5603972214
7.595426611e-05,laser0,200,112.9094014,0.5645470071
7.607111531e-05,laser0,200,112.1717566,0.5608587831
7.614603817e-05,laser0,200,116.8501657,0.5842508287
7.623075553e-05,laser0,200,121.1216842,0.6056084208
7.632609697e-05,laser0,200,121.9825685,0.6099128425
7.643224132e-05,laser0,200,127.455137,0.6372756849
7.65452523e-05,laser0,200,132.6598743,0.6632993714
7.665290523e-05,laser0,200,122.5020606,0.612510303
7.676401672e-05,laser0,200,125.6532651,0.6282663253
7.687427592e-05,laser0,200,121.4611537,0.6073057683
7.698465025e-05,laser0,200,122.66561,0.61332805
7.709455595e-05,laser0,200,123.2902748,0.6164513742
7.720403598e-05,laser0,200,126.3740885,0.6318704426
7.73148937e-05,laser0,200,127.7062097,0.6385310483
7.742216047e-05,laser0,200,127.159409,0.6357970451
7.75279825e-05,laser0,200,125.8401412,0.6292007058
7.763734516e-05,laser0,200,126.7865699,0.6339328495
7.774861583e-05,laser0,200,124.987833,0.624939165
7.786233082e-05,laser0,200,128.5436796,0.6427183978
7.797571366e-05,laser0,200,129.133854,0.6456692702
7.808670225e-05,laser0,200,129.2000673,0.6460003367
7.819690701e-05,laser0,200,129.9598933,0.6497994666
7.831032173e-05,laser0,200,132.4815899,0.6624079497
7.842511808e-05,laser0,200,133.1643002,0.665821501
7.853598779e-05,laser0,200,127.547253,0.637736265
7.864955914e-05,laser0,200,127.5513671,0.6377568354
7.876767711e-05,laser0,200,127.2247564,0.6361237818
7.889341733e-05,laser0,200,120.8253675,0.6041268377
7.902494108e-05,laser0,200,119.2024808,0.596012404
7.915152035e-05,laser0,200,120.9228824,0.6046144119
7.925728679e-05,laser0,200,120.1457548,0.6007287742
7.936050673e-05,laser0,200,114.5818832,0.5729094159
7.946687851e-05,laser0,200,106.4743941,0.5323719703
7.957377266e-05,laser0,200,112.0225103,0.5601125517
7.968528616e-05,laser0,200,115.3808171,0.5769040857
7.979536298e-05,laser0,200,114.7987245,0.5739936223
7.990524501e-05,laser0,200,114.6783371,0.5733916853
8.001704109e-05,laser0,200,114.3057067,0.5715285336
8.012635805e-05,laser0,200,118.1341019,0.5906705093
8.023413295e-05,laser0,200,117.7321696,0.588660848
8.034281196e-05,laser0,200,125.7815971,0.6289079857
8.045040619e-05,laser0,200,121.143032,0.6057151599
8.055803943e-05,laser0,200,124.5590601,0.6227953007
8.066325847e-05,laser0,200,122.9872466,0.6149362332
8.076870389e-05,laser0,200,117.7681205,0.5888406027
8.087598959e-05,laser0,200,122.0444475,0.6102222377
8.098416571e-05,laser0,200,119.3252445,0.5966262225
