,Time,InputLaser,AbsoluteAbsorption,AbsAbsorptionUncertainty,RelativeAbsorption,CameraTrigger,FrameTrigger,FrameNumber
325,-0.00195612,-0.099822,0.620136,0,0.322567,1,0,0
326,-0.00195608,-0.099822,0.842142,0,0.438045,1,0,0
327,-0.00195604,-0.099822,0.709883,0,0.36925,1,0,0
328,-0.001956,-0.099822,-0.014001,0,-0.007283,1,0,0
329,-0.00195596,-0.099822,0.310743,0,0.161635,1,0,0
330,-0.00195592,-0.099822,0.059214,0,0.0308,1,0,0
331,-0.00195588,-0.099822,-0.206486,0,-0.107405,1,0,0
332,-0.00195584,-0.099822,0.724054,0,0.376621,1,0,0
333,-0.0019558,-0.099822,1.712457,0,0.890745,1,0,0
334,-0.00195576,-0.099822,1.639242,0,0.852661,1,0,0
335,-0.00195572,-0.099822,0.709883,0,0.36925,1,0,0
336,-0.00195568,-0.099822,-0.236008,0,-0.122761,1,0,0
337,-0.00195564,-0.099822,-0.693012,0,-0.360474,1,0,0
338,-0.0019556,-0.099822,0.694532,0,0.361265,1,0,0
339,-0.00195556,-0.099822,-0.8111,0,-0.421899,1,0,0
340,-0.00195552,-0.099822,0.487876,0,0.253772,1,0,0
341,-0.00195548,-0.099822,1.521153,0,0.791237,1,0,0
342,-0.00195544,-0.099822,0.67918,0,0.35328,1,0,0
343,-0.0019554,-0.099822,0.41348,0,0.215074,1,0,0
344,-0.00195536,-0.099822,0.030873,0,0.016059,1,0,0
345,-0.00195532,-0.099822,-1.755811,0,-0.913296,1,0,0
346,-0.00195528,-0.099822,-0.530049,0,-0.275708,1,0,0
347,-0.00195524,-0.099822,0.797269,0,0.414704,1,0,0
348,-0.0019552,-0.099822,0.059214,0,0.0308,1,0,0
349,-0.00195516,-0.099822,0.753576,0,0.391977,1,0,0
350,-0.00195512,-0.099822,-2.493865,0,-1.297199,1,0,0
351,-0.00195508,-0.099822,-0.043523,0,-0.022639,1,0,0
352,-0.00195504,-0.099822,-3.424405,0,-1.781225,1,0,0
353,-0.001955,-0.099822,-2.730043,0,-1.420048,1,0,0
354,-0.00195496,-0.099822,-2.213995,0,-1.151623,1,0,0
355,-0.00195492,-0.099822,-1.047278,0,-0.544748,1,0,0
356,-0.00195488,-0.099822,-0.309223,0,-0.160844,1,0,0
357,-0.00195484,-0.099822,-0.309223,0,-0.160844,1,0,0
358,-0.0019548,-0.099822,0.590613,0,0.307211,1,0,0
359,-0.00195476,-0.099822,-1.6082,0,-0.836515,1,0,0
360,-0.00195472,-0.099822,-0.383619,0,-0.199542,1,0,0
361,-0.00195468,-0.099822,0.030873,0,0.016059,1,0,0
362,-0.00195464,-0.099822,-0.295052,0,-0.153473,1,0,0
363,-0.0019546,-0.099822,-0.8111,0,-0.421899,1,0,0
364,-0.00195456,-0.099822,0.354436,0,0.184362,1,0,0
365,-0.00195452,-0.099822,1.240102,0,0.645046,1,0,0
366,-0.00195448,-0.099822,-0.648138,0,-0.337133,1,0,0
367,-0.00195444,-0.099822,-0.279701,0,-0.145488,1,0,0
368,-0.0019544,-0.099822,-0.014001,0,-0.007283,1,0,0
369,-0.00195436,-0.099822,0.930709,0,0.484114,1,0,0
370,-0.00195432,-0.099822,0.310743,0,0.161635,1,0,0
371,-0.00195428,-0.099822,1.506982,0,0.783866,1,0,0
372,-0.00195424,-0.099822,1.432586,0,0.745168,1,0,0
373,-0.0019542,-0.099822,-1.771162,0,-0.921281,1,0,0
374,-0.00195416,-0.099822,0.295391,0,0.15365,1,0,0
375,-0.00195412,-0.099822,0.709883,0,0.36925,1,0,0
